id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
6145095,Male,49,1,28.0,0,1-2 Year,Yes,30454.0,26.0,246,0
9451183,Male,39,1,28.0,1,1-2 Year,No,30289.0,29.0,16,0
9311978,Female,24,1,27.0,0,< 1 Year,Yes,29641.0,151.0,113,0
9464240,Female,24,1,28.0,1,< 1 Year,Yes,2630.0,152.0,96,0
10845583,Female,70,1,15.0,1,1-2 Year,No,37849.0,14.0,285,0
7000946,Male,48,1,20.0,1,1-2 Year,No,2630.0,124.0,279,0
7524531,Female,24,1,8.0,0,< 1 Year,Yes,42133.0,152.0,56,0
9547069,Male,38,1,8.0,0,1-2 Year,Yes,28251.0,26.0,249,0
34739,Male,40,1,3.0,0,1-2 Year,Yes,2630.0,157.0,269,0
6928311,Female,22,1,46.0,1,< 1 Year,No,28982.0,152.0,290,0
10814237,Female,35,1,28.0,0,1-2 Year,Yes,39971.0,13.0,39,0
3270573,Male,52,1,33.0,0,1-2 Year,Yes,23765.0,156.0,160,0
1680501,Male,51,1,16.0,0,1-2 Year,Yes,26876.0,160.0,65,0
7332784,Female,23,1,29.0,1,< 1 Year,No,87536.0,152.0,282,0
10090897,Male,22,1,10.0,1,< 1 Year,Yes,2630.0,160.0,216,0
4412850,Male,62,1,20.0,0,1-2 Year,Yes,2630.0,26.0,229,0
7986450,Female,20,1,27.0,0,< 1 Year,Yes,26783.0,160.0,248,0
7880800,Male,58,1,28.0,0,1-2 Year,Yes,27248.0,26.0,86,0
6840857,Female,21,1,8.0,1,< 1 Year,No,37404.0,152.0,95,0
3088170,Female,44,1,28.0,1,1-2 Year,No,49594.0,125.0,36,0
1333461,Male,54,1,28.0,0,1-2 Year,Yes,47376.0,26.0,278,0
215931,Female,24,1,50.0,1,< 1 Year,No,35215.0,152.0,245,0
1721207,Female,41,1,0.0,1,1-2 Year,No,2630.0,122.0,109,0
11228592,Female,67,1,28.0,0,1-2 Year,Yes,33743.0,26.0,114,0
8021564,Male,35,1,28.0,0,1-2 Year,Yes,33396.0,154.0,253,1
7306257,Male,34,1,28.0,1,1-2 Year,No,25760.0,26.0,130,0
3213657,Female,23,1,37.0,1,< 1 Year,No,27060.0,152.0,78,0
1326804,Male,54,1,28.0,0,1-2 Year,Yes,45941.0,26.0,199,1
347548,Male,46,1,28.0,1,1-2 Year,No,28861.0,26.0,213,0
6615127,Male,53,1,28.0,1,1-2 Year,No,33165.0,26.0,219,0
2151056,Female,30,1,28.0,0,1-2 Year,No,2630.0,163.0,217,0
8758015,Male,50,1,28.0,0,1-2 Year,Yes,37423.0,26.0,71,0
2623391,Male,65,1,38.0,0,1-2 Year,Yes,2630.0,154.0,84,0
8833577,Male,37,1,28.0,1,1-2 Year,No,37332.0,26.0,219,0
6592606,Male,53,1,43.0,1,1-2 Year,No,27886.0,26.0,243,0
9903758,Female,26,1,27.0,0,< 1 Year,No,28309.0,152.0,141,0
9176333,Female,22,1,30.0,1,< 1 Year,No,29508.0,152.0,185,0
7553470,Male,44,1,24.0,0,1-2 Year,Yes,2630.0,157.0,109,1
10664214,Male,58,1,3.0,0,1-2 Year,Yes,29292.0,26.0,74,0
726427,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,124.0,284,1
1082641,Female,22,1,8.0,1,< 1 Year,No,35010.0,152.0,183,0
10097737,Male,61,1,28.0,1,1-2 Year,No,43363.0,26.0,85,0
7277680,Female,22,1,18.0,1,< 1 Year,No,25449.0,152.0,185,0
3471462,Male,23,1,3.0,1,< 1 Year,No,24068.0,152.0,176,0
3795477,Male,69,1,28.0,0,> 2 Years,Yes,48975.0,26.0,118,1
2371928,Male,69,1,28.0,0,1-2 Year,Yes,37389.0,122.0,298,0
8707040,Female,33,1,28.0,0,1-2 Year,Yes,46636.0,154.0,276,1
2439859,Female,30,1,22.0,0,< 1 Year,Yes,32803.0,152.0,226,0
5671082,Female,22,1,29.0,1,< 1 Year,No,31987.0,152.0,37,0
9352971,Male,61,1,28.0,0,1-2 Year,Yes,27400.0,26.0,131,0
376290,Female,27,1,8.0,0,< 1 Year,No,2630.0,160.0,106,0
5980022,Female,27,1,41.0,1,< 1 Year,No,31059.0,152.0,147,0
9102898,Male,27,1,8.0,1,< 1 Year,No,32013.0,152.0,278,0
358557,Male,21,1,28.0,0,1-2 Year,Yes,50785.0,26.0,267,1
64703,Female,70,1,28.0,0,1-2 Year,Yes,2630.0,157.0,126,0
11254445,Male,38,1,15.0,1,1-2 Year,No,2630.0,155.0,160,0
6623874,Male,34,1,28.0,0,1-2 Year,Yes,37684.0,124.0,54,1
8853391,Male,20,1,44.0,1,< 1 Year,Yes,30076.0,160.0,203,0
10456673,Female,29,1,4.0,1,< 1 Year,No,2630.0,152.0,35,0
6623248,Female,79,1,28.0,0,1-2 Year,Yes,29605.0,124.0,172,0
8753550,Male,22,1,8.0,1,< 1 Year,No,35343.0,152.0,92,0
6281329,Female,28,1,15.0,1,< 1 Year,No,31297.0,152.0,103,0
1311551,Male,53,1,47.0,1,1-2 Year,No,34006.0,16.0,121,0
9445055,Female,37,1,6.0,1,1-2 Year,No,2630.0,26.0,37,0
9310695,Male,37,1,28.0,0,1-2 Year,Yes,38942.0,124.0,299,0
6508627,Female,24,1,27.0,0,< 1 Year,No,31116.0,152.0,143,0
7798054,Male,53,1,28.0,0,1-2 Year,Yes,35456.0,61.0,136,0
7486907,Male,31,1,18.0,1,< 1 Year,No,2630.0,152.0,206,0
5064841,Female,23,1,43.0,1,< 1 Year,No,2630.0,160.0,78,0
3910343,Male,61,1,17.0,0,1-2 Year,Yes,2630.0,26.0,237,0
9524272,Female,79,1,28.0,0,1-2 Year,Yes,94216.0,26.0,160,0
3879989,Male,73,1,8.0,1,1-2 Year,No,44851.0,7.0,288,0
2360324,Male,67,1,41.0,1,1-2 Year,Yes,33739.0,26.0,32,0
6476897,Female,55,1,28.0,0,1-2 Year,Yes,25182.0,124.0,151,0
7536469,Male,70,1,30.0,1,1-2 Year,No,28562.0,26.0,197,0
1976320,Female,25,1,33.0,1,< 1 Year,No,30925.0,152.0,268,0
1356439,Female,23,1,8.0,1,< 1 Year,No,43508.0,152.0,276,0
987929,Female,44,1,28.0,0,> 2 Years,Yes,44458.0,26.0,215,0
803784,Female,33,1,15.0,0,1-2 Year,Yes,29650.0,154.0,105,0
3687494,Female,22,1,41.0,0,< 1 Year,Yes,33436.0,152.0,264,0
2881611,Female,23,1,15.0,0,< 1 Year,Yes,38003.0,160.0,47,0
2680245,Female,40,1,24.0,0,1-2 Year,Yes,28139.0,124.0,148,0
8323091,Male,26,1,8.0,1,< 1 Year,No,50895.0,152.0,197,0
5424280,Male,74,1,28.0,1,1-2 Year,No,45468.0,122.0,268,0
10625299,Male,20,1,43.0,0,< 1 Year,No,32419.0,160.0,283,0
190058,Male,21,1,28.0,0,1-2 Year,Yes,2630.0,156.0,114,0
2115980,Female,45,1,41.0,0,1-2 Year,Yes,42804.0,124.0,218,0
8057321,Female,27,1,28.0,1,< 1 Year,No,52387.0,152.0,56,0
886557,Female,21,1,33.0,1,< 1 Year,No,35419.0,152.0,204,0
4142212,Male,27,1,28.0,1,< 1 Year,No,25443.0,152.0,78,0
7153999,Female,47,1,46.0,0,1-2 Year,Yes,33705.0,124.0,146,0
1353253,Male,57,1,15.0,0,1-2 Year,Yes,2630.0,26.0,209,0
8949457,Female,36,1,28.0,0,1-2 Year,Yes,33895.0,124.0,240,1
6205094,Male,65,1,28.0,0,1-2 Year,Yes,48834.0,124.0,96,0
10232181,Male,27,1,46.0,1,< 1 Year,No,27863.0,152.0,250,0
9750417,Male,23,1,15.0,0,< 1 Year,Yes,28894.0,152.0,197,0
4673427,Female,24,1,8.0,1,< 1 Year,No,30871.0,152.0,213,0
1296057,Male,30,1,28.0,1,< 1 Year,No,27115.0,152.0,26,0
1206633,Male,57,1,6.0,0,1-2 Year,Yes,2630.0,124.0,34,0
3704608,Female,21,1,2.0,0,< 1 Year,No,2630.0,152.0,178,0
10576323,Female,26,1,11.0,1,< 1 Year,No,28352.0,151.0,211,0
5009793,Male,35,1,8.0,1,1-2 Year,No,35173.0,152.0,69,0
812357,Male,21,1,50.0,0,< 1 Year,Yes,48428.0,152.0,271,0
6796846,Male,43,1,50.0,0,1-2 Year,Yes,28443.0,8.0,268,0
5026425,Male,38,1,33.0,0,1-2 Year,Yes,38219.0,124.0,128,1
9666229,Female,43,1,8.0,0,1-2 Year,Yes,48654.0,26.0,278,1
1164884,Male,43,1,28.0,0,1-2 Year,Yes,43603.0,26.0,227,0
237934,Male,52,1,28.0,0,1-2 Year,Yes,36540.0,124.0,271,0
5296056,Male,22,1,32.0,0,< 1 Year,Yes,28282.0,26.0,171,0
1372088,Female,23,1,28.0,1,< 1 Year,No,36992.0,152.0,197,0
101801,Female,21,1,28.0,0,< 1 Year,Yes,39728.0,152.0,282,0
4664383,Male,25,1,16.0,0,< 1 Year,Yes,2630.0,160.0,115,0
5685979,Female,26,1,17.0,1,< 1 Year,No,27870.0,152.0,37,0
3798481,Male,40,1,28.0,0,1-2 Year,Yes,35682.0,124.0,279,0
4288529,Male,34,1,28.0,0,1-2 Year,Yes,55965.0,122.0,106,0
5199249,Female,24,1,25.0,1,< 1 Year,No,31361.0,152.0,258,0
5460757,Female,22,1,28.0,0,< 1 Year,Yes,2630.0,156.0,95,0
4663778,Male,29,1,11.0,1,< 1 Year,No,40774.0,152.0,251,0
4399690,Female,38,1,50.0,0,1-2 Year,Yes,39077.0,8.0,90,0
7104123,Male,26,1,10.0,1,< 1 Year,No,30117.0,152.0,205,0
4292255,Female,20,1,24.0,0,< 1 Year,Yes,34154.0,160.0,268,0
1261559,Female,44,1,29.0,0,1-2 Year,Yes,37303.0,124.0,206,0
2229099,Female,41,1,35.0,0,1-2 Year,Yes,2630.0,124.0,117,0
2780224,Female,25,1,36.0,1,< 1 Year,No,2630.0,152.0,156,0
11337632,Female,27,1,24.0,0,< 1 Year,Yes,2630.0,152.0,232,0
6912382,Male,50,1,38.0,0,1-2 Year,Yes,2630.0,26.0,160,0
5460050,Male,55,1,35.0,0,1-2 Year,Yes,36181.0,26.0,142,0
1613230,Female,30,1,28.0,0,1-2 Year,No,40883.0,157.0,225,1
8326880,Male,47,1,45.0,0,1-2 Year,Yes,2630.0,124.0,198,1
654551,Female,65,1,28.0,0,1-2 Year,Yes,33151.0,124.0,187,1
7599320,Female,49,1,11.0,0,1-2 Year,Yes,30187.0,124.0,136,1
10100771,Male,43,1,28.0,0,1-2 Year,Yes,57767.0,124.0,121,1
5628063,Male,29,1,46.0,0,< 1 Year,Yes,27863.0,152.0,238,0
8123455,Male,36,1,27.0,0,1-2 Year,Yes,2630.0,152.0,219,1
1458570,Male,63,1,50.0,1,1-2 Year,No,2630.0,124.0,240,0
4988988,Male,31,1,30.0,1,< 1 Year,No,28152.0,152.0,209,0
9705562,Female,25,1,30.0,0,< 1 Year,Yes,2630.0,152.0,169,0
11322462,Male,25,1,14.0,1,< 1 Year,No,28338.0,152.0,218,0
1941612,Male,73,1,29.0,0,1-2 Year,Yes,2630.0,124.0,272,0
2442503,Female,22,1,13.0,1,< 1 Year,No,27384.0,152.0,256,0
2989455,Male,39,1,27.0,0,1-2 Year,Yes,26143.0,124.0,282,0
293873,Male,54,1,8.0,0,1-2 Year,Yes,38709.0,124.0,76,0
4118823,Male,45,1,15.0,0,1-2 Year,Yes,33003.0,124.0,242,1
4314442,Female,53,1,8.0,0,1-2 Year,Yes,30590.0,26.0,27,0
7971551,Male,50,1,41.0,1,1-2 Year,No,2630.0,124.0,247,0
6973830,Female,24,1,8.0,1,< 1 Year,No,29096.0,152.0,294,0
1441016,Female,26,1,41.0,1,< 1 Year,No,28292.0,152.0,143,0
6516450,Female,24,1,30.0,1,< 1 Year,No,32742.0,152.0,284,0
2253251,Female,47,1,28.0,0,1-2 Year,Yes,45244.0,124.0,141,0
5166794,Female,22,1,15.0,0,< 1 Year,Yes,27983.0,152.0,177,0
4316469,Female,22,1,30.0,0,< 1 Year,Yes,25355.0,152.0,11,0
3427638,Female,21,1,13.0,1,< 1 Year,No,25442.0,160.0,195,0
1769653,Female,43,1,28.0,1,1-2 Year,No,31041.0,26.0,273,0
10549389,Male,42,1,28.0,0,1-2 Year,Yes,65172.0,124.0,284,0
9943322,Female,43,1,28.0,0,1-2 Year,Yes,45964.0,124.0,158,1
9713817,Female,22,1,6.0,1,< 1 Year,No,27184.0,152.0,158,0
5101669,Female,41,1,28.0,0,1-2 Year,Yes,47790.0,124.0,54,0
7593089,Female,26,1,8.0,1,< 1 Year,No,29574.0,152.0,77,0
8763205,Female,62,1,46.0,0,1-2 Year,Yes,35019.0,26.0,11,0
3815463,Female,21,1,27.0,1,< 1 Year,No,2630.0,160.0,221,0
1585829,Female,46,1,15.0,0,1-2 Year,Yes,38138.0,14.0,134,1
6117862,Male,22,1,30.0,1,< 1 Year,Yes,31691.0,160.0,272,0
6934167,Male,21,1,4.0,1,< 1 Year,No,2630.0,160.0,95,0
5280746,Female,43,1,50.0,1,1-2 Year,Yes,2630.0,26.0,169,0
6887297,Female,25,1,39.0,1,< 1 Year,No,27384.0,152.0,145,0
2466243,Female,46,1,38.0,1,1-2 Year,No,28399.0,26.0,83,0
10034765,Female,29,1,15.0,1,< 1 Year,No,27211.0,152.0,292,0
10598239,Female,24,1,18.0,1,< 1 Year,No,30537.0,152.0,189,0
9578009,Male,69,1,28.0,1,1-2 Year,No,48884.0,26.0,217,0
2174952,Male,55,1,28.0,0,1-2 Year,Yes,51523.0,13.0,209,0
9420690,Female,63,1,28.0,0,1-2 Year,No,44183.0,26.0,46,0
8844037,Male,27,1,6.0,1,< 1 Year,No,25776.0,152.0,173,0
225210,Female,39,1,28.0,0,> 2 Years,Yes,52445.0,26.0,123,1
5733409,Male,24,1,50.0,1,< 1 Year,No,31400.0,152.0,162,0
5379705,Female,24,1,41.0,1,< 1 Year,No,36559.0,152.0,189,0
9555461,Male,41,1,46.0,0,1-2 Year,Yes,27365.0,124.0,256,0
4052233,Female,64,1,8.0,0,1-2 Year,Yes,39185.0,7.0,63,0
10973204,Female,29,1,41.0,1,< 1 Year,No,24892.0,152.0,196,0
593430,Male,39,1,41.0,1,1-2 Year,No,2630.0,125.0,70,0
2044494,Male,66,1,28.0,0,> 2 Years,Yes,43270.0,122.0,130,0
9914201,Male,45,1,36.0,0,1-2 Year,Yes,2630.0,157.0,206,1
6169982,Female,20,1,36.0,0,< 1 Year,No,36101.0,160.0,244,0
5674735,Female,54,1,15.0,0,> 2 Years,Yes,43972.0,155.0,77,0
9729930,Male,23,1,13.0,1,< 1 Year,No,31393.0,152.0,281,0
10727354,Male,24,1,11.0,1,< 1 Year,No,37509.0,152.0,193,0
1244776,Male,27,1,50.0,1,< 1 Year,No,30020.0,152.0,117,0
3755511,Male,30,1,28.0,0,< 1 Year,Yes,2630.0,157.0,50,0
10239917,Male,23,1,35.0,0,< 1 Year,Yes,24316.0,26.0,144,0
43635,Female,51,1,46.0,1,1-2 Year,No,28111.0,26.0,233,0
2900498,Female,21,1,28.0,1,< 1 Year,No,46486.0,160.0,173,0
222811,Male,43,1,28.0,0,1-2 Year,Yes,39078.0,124.0,294,0
4764839,Male,21,1,10.0,0,< 1 Year,Yes,24961.0,153.0,195,0
10692268,Female,39,1,41.0,0,1-2 Year,Yes,30960.0,124.0,34,0
11187497,Male,48,1,39.0,0,1-2 Year,Yes,2630.0,26.0,57,0
4698499,Male,42,1,28.0,0,1-2 Year,Yes,34204.0,26.0,194,1
3924115,Female,39,1,41.0,0,> 2 Years,Yes,54873.0,124.0,107,0
4244492,Female,24,1,8.0,1,< 1 Year,No,45614.0,152.0,160,0
3136289,Female,63,1,33.0,1,1-2 Year,No,36042.0,154.0,139,0
10222820,Male,30,1,3.0,0,< 1 Year,No,2630.0,1.0,84,0
8446171,Male,21,1,6.0,1,< 1 Year,No,28241.0,160.0,219,0
4990351,Female,38,1,38.0,0,1-2 Year,Yes,29709.0,26.0,228,0
3689413,Female,59,1,28.0,0,1-2 Year,Yes,38296.0,124.0,143,0
1085457,Female,48,1,28.0,1,1-2 Year,No,49001.0,26.0,55,0
10101110,Male,45,1,28.0,0,1-2 Year,Yes,48858.0,26.0,268,0
10723461,Male,53,1,6.0,0,1-2 Year,No,20142.0,26.0,217,0
4314194,Male,26,1,9.0,1,< 1 Year,No,2630.0,152.0,36,0
6066713,Female,24,1,36.0,1,< 1 Year,No,39791.0,152.0,97,0
11031720,Male,26,1,13.0,0,< 1 Year,Yes,2630.0,156.0,274,0
3897379,Female,42,1,28.0,1,1-2 Year,No,38444.0,124.0,299,0
7901735,Male,25,1,6.0,1,< 1 Year,No,23497.0,152.0,164,0
3399494,Female,22,1,37.0,0,< 1 Year,Yes,2630.0,124.0,299,0
8451355,Female,41,1,46.0,0,1-2 Year,Yes,36383.0,124.0,84,0
243190,Male,69,1,8.0,1,1-2 Year,No,40140.0,26.0,203,0
10338634,Male,29,1,3.0,1,< 1 Year,No,2630.0,152.0,259,0
10613573,Female,74,1,20.0,0,1-2 Year,Yes,2630.0,124.0,102,0
7790957,Male,53,1,7.0,1,1-2 Year,No,30981.0,124.0,188,0
3206972,Male,48,1,28.0,0,1-2 Year,Yes,33735.0,26.0,132,0
10223368,Female,43,1,8.0,1,1-2 Year,No,2630.0,26.0,251,0
3173322,Male,23,1,15.0,1,< 1 Year,No,39678.0,152.0,279,0
11239384,Female,41,1,35.0,0,1-2 Year,Yes,2630.0,26.0,24,0
2048111,Male,72,1,28.0,0,1-2 Year,Yes,46670.0,122.0,108,0
6798782,Male,48,1,28.0,0,1-2 Year,Yes,33530.0,26.0,222,0
10097064,Female,38,1,28.0,0,> 2 Years,Yes,2630.0,157.0,88,0
5088281,Female,29,1,41.0,1,< 1 Year,No,34451.0,152.0,92,0
5912902,Female,50,1,28.0,0,1-2 Year,Yes,36195.0,26.0,34,0
393972,Female,54,1,27.0,1,1-2 Year,No,2630.0,152.0,291,0
6288809,Female,23,1,29.0,1,< 1 Year,No,50405.0,152.0,179,0
5239432,Female,43,1,30.0,0,1-2 Year,Yes,2630.0,152.0,206,0
7686159,Female,44,1,46.0,0,1-2 Year,No,2630.0,156.0,187,0
6160245,Female,22,1,33.0,1,< 1 Year,No,45371.0,152.0,76,0
3785979,Male,65,1,41.0,1,1-2 Year,No,45348.0,12.0,116,0
2823128,Male,24,1,28.0,0,< 1 Year,Yes,47251.0,152.0,119,1
3820172,Female,24,1,11.0,1,< 1 Year,No,28561.0,152.0,110,0
1732020,Male,20,1,45.0,0,< 1 Year,Yes,34233.0,160.0,165,0
4266951,Female,51,1,8.0,0,1-2 Year,Yes,44607.0,26.0,70,0
921402,Female,37,1,29.0,0,1-2 Year,No,34331.0,124.0,12,0
6108741,Male,40,1,28.0,0,1-2 Year,Yes,2630.0,157.0,292,0
6227671,Male,38,1,29.0,0,1-2 Year,Yes,25982.0,10.0,236,1
3480282,Female,21,1,33.0,0,< 1 Year,Yes,29148.0,152.0,18,0
7126406,Male,41,1,46.0,0,1-2 Year,Yes,28416.0,26.0,132,0
9090118,Male,58,1,26.0,1,1-2 Year,No,27585.0,120.0,221,0
7211941,Female,28,1,28.0,1,< 1 Year,No,54118.0,152.0,294,0
11324503,Female,75,1,28.0,0,> 2 Years,Yes,2630.0,124.0,111,0
8751707,Female,21,1,20.0,0,< 1 Year,No,2630.0,160.0,85,0
5363410,Male,22,1,46.0,1,< 1 Year,No,23557.0,152.0,215,0
8250394,Female,38,1,17.0,0,1-2 Year,Yes,43799.0,124.0,267,0
11293923,Female,51,1,28.0,1,1-2 Year,No,55988.0,26.0,166,0
6545921,Male,26,1,22.0,1,< 1 Year,No,28405.0,152.0,263,0
5717707,Male,46,1,8.0,1,1-2 Year,No,44372.0,26.0,263,0
1751163,Male,46,1,28.0,1,1-2 Year,No,38718.0,124.0,131,0
8625028,Male,32,1,28.0,0,1-2 Year,Yes,2630.0,156.0,168,0
3594062,Male,22,1,3.0,0,< 1 Year,Yes,34451.0,152.0,207,0
5278383,Male,54,1,14.0,0,1-2 Year,Yes,2630.0,124.0,242,0
11346692,Female,27,1,41.0,0,< 1 Year,Yes,36263.0,152.0,213,0
755423,Female,22,1,21.0,1,< 1 Year,No,29011.0,152.0,98,0
5420533,Male,50,1,17.0,1,1-2 Year,No,36652.0,124.0,48,0
6627092,Female,40,1,28.0,0,1-2 Year,Yes,31378.0,26.0,53,0
1429231,Male,24,1,41.0,1,< 1 Year,No,33128.0,152.0,144,0
2749268,Female,41,1,28.0,1,1-2 Year,No,42996.0,26.0,152,0
936683,Female,76,1,28.0,0,1-2 Year,Yes,46670.0,26.0,114,0
10979170,Female,58,1,46.0,0,1-2 Year,Yes,32561.0,26.0,233,0
8606276,Female,21,1,30.0,1,< 1 Year,No,26374.0,152.0,119,0
466222,Female,25,1,36.0,1,< 1 Year,No,34867.0,152.0,37,0
10757225,Male,27,1,13.0,1,1-2 Year,No,2630.0,157.0,166,0
7573637,Male,72,1,28.0,0,1-2 Year,Yes,40786.0,26.0,187,0
5063640,Female,21,1,36.0,1,< 1 Year,No,28698.0,160.0,272,0
1695477,Male,46,1,48.0,0,> 2 Years,Yes,2630.0,26.0,241,0
1455053,Male,25,1,37.0,1,< 1 Year,No,30474.0,152.0,49,0
629349,Female,26,1,41.0,1,< 1 Year,No,30922.0,152.0,287,0
6918655,Male,61,1,8.0,0,1-2 Year,Yes,46327.0,26.0,49,0
6218935,Female,44,1,28.0,0,1-2 Year,Yes,51134.0,26.0,11,1
6622464,Male,25,1,12.0,1,< 1 Year,No,30803.0,152.0,260,0
1218454,Female,43,1,46.0,0,1-2 Year,Yes,27981.0,124.0,74,0
6107784,Male,65,1,28.0,0,1-2 Year,Yes,55787.0,26.0,30,0
7591754,Male,58,1,28.0,0,1-2 Year,Yes,49276.0,26.0,249,0
11135811,Male,25,1,28.0,1,< 1 Year,No,28961.0,152.0,193,0
3811192,Male,53,1,8.0,0,1-2 Year,Yes,33035.0,26.0,287,0
9107116,Female,30,1,14.0,1,< 1 Year,No,36604.0,152.0,88,0
1183843,Male,77,1,28.0,1,1-2 Year,Yes,64777.0,26.0,73,0
7808905,Male,65,1,28.0,0,1-2 Year,Yes,58417.0,122.0,221,1
5374477,Male,42,1,28.0,0,1-2 Year,Yes,43703.0,26.0,271,0
7422229,Male,38,1,37.0,0,1-2 Year,Yes,43845.0,163.0,94,0
10546338,Female,54,1,28.0,1,1-2 Year,No,62840.0,26.0,44,0
5211425,Female,20,1,46.0,1,< 1 Year,No,35162.0,160.0,192,0
1382877,Male,48,1,28.0,0,1-2 Year,Yes,38279.0,124.0,232,0
9338170,Male,52,1,28.0,0,1-2 Year,No,45454.0,26.0,107,1
2914558,Male,23,1,37.0,1,< 1 Year,No,2630.0,151.0,199,0
1067096,Male,58,1,28.0,0,1-2 Year,Yes,23752.0,124.0,256,1
3721412,Male,37,1,27.0,0,1-2 Year,Yes,31858.0,26.0,117,0
4476783,Male,43,1,7.0,1,1-2 Year,No,2630.0,124.0,131,0
876635,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,163.0,63,1
6354142,Female,53,1,26.0,0,1-2 Year,Yes,26843.0,22.0,83,0
5914968,Male,36,1,32.0,0,1-2 Year,Yes,28029.0,124.0,281,0
5972946,Male,21,1,18.0,1,< 1 Year,No,30689.0,152.0,238,0
11239300,Male,24,1,28.0,1,< 1 Year,No,29207.0,152.0,79,0
9264482,Female,25,1,5.0,1,< 1 Year,No,2630.0,152.0,57,0
6794181,Male,22,1,45.0,0,< 1 Year,Yes,34117.0,152.0,251,0
5002414,Male,43,1,28.0,0,1-2 Year,Yes,49249.0,26.0,144,0
4597629,Female,79,1,28.0,0,> 2 Years,Yes,36556.0,122.0,195,0
5594214,Female,23,1,3.0,0,< 1 Year,Yes,24184.0,152.0,282,1
8817054,Male,50,1,18.0,0,> 2 Years,Yes,28704.0,26.0,248,0
11078433,Female,80,1,28.0,0,1-2 Year,Yes,38496.0,124.0,121,0
1998929,Male,26,1,50.0,1,< 1 Year,No,34297.0,152.0,149,0
10714465,Male,22,1,30.0,0,< 1 Year,Yes,29804.0,160.0,298,1
8040506,Male,47,1,28.0,0,1-2 Year,No,28140.0,122.0,126,0
10098238,Male,54,1,28.0,0,1-2 Year,Yes,49594.0,124.0,250,1
1116821,Male,31,1,35.0,0,1-2 Year,Yes,24875.0,26.0,148,1
3767816,Female,59,1,28.0,0,1-2 Year,Yes,44570.0,124.0,216,0
3056572,Male,26,1,30.0,1,< 1 Year,No,34378.0,152.0,249,0
8441759,Female,34,1,38.0,1,1-2 Year,No,26465.0,154.0,297,0
8844167,Male,23,1,16.0,1,< 1 Year,No,34222.0,152.0,24,0
918992,Male,29,1,41.0,1,< 1 Year,No,32095.0,152.0,42,0
6595525,Female,27,1,50.0,1,< 1 Year,No,35947.0,152.0,283,0
8168651,Male,52,1,50.0,0,1-2 Year,Yes,36201.0,8.0,84,0
5910553,Male,21,1,35.0,0,< 1 Year,Yes,27032.0,160.0,281,0
7059002,Female,44,1,13.0,0,1-2 Year,Yes,25302.0,152.0,75,0
6466804,Female,60,1,46.0,0,1-2 Year,Yes,36284.0,26.0,160,0
2320336,Male,24,1,47.0,1,< 1 Year,No,34102.0,152.0,154,0
6215240,Female,21,1,45.0,1,< 1 Year,No,26261.0,160.0,92,0
5367561,Male,30,1,28.0,0,1-2 Year,Yes,64965.0,147.0,205,1
4504804,Male,68,1,47.0,0,> 2 Years,Yes,39661.0,11.0,272,0
10191497,Male,42,1,28.0,1,1-2 Year,No,25134.0,124.0,75,0
2779952,Female,49,1,50.0,1,1-2 Year,No,29560.0,152.0,126,0
5112246,Female,22,1,35.0,1,< 1 Year,No,40893.0,152.0,15,0
3231373,Female,21,1,2.0,1,< 1 Year,No,24610.0,152.0,172,0
221554,Female,27,1,8.0,1,< 1 Year,No,35610.0,152.0,238,0
3533975,Male,40,1,46.0,0,> 2 Years,Yes,35375.0,154.0,224,0
336103,Male,54,1,50.0,1,1-2 Year,No,2630.0,124.0,104,0
4821066,Female,42,1,3.0,1,1-2 Year,No,2630.0,124.0,246,0
6350320,Female,24,1,8.0,1,< 1 Year,No,48454.0,152.0,175,0
6745839,Male,66,1,48.0,0,1-2 Year,No,2630.0,124.0,131,0
6791938,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,55.0,179,0
5945398,Male,23,1,18.0,1,< 1 Year,No,27793.0,152.0,37,0
4407604,Female,71,1,28.0,0,1-2 Year,Yes,53484.0,26.0,240,0
3650646,Male,48,1,28.0,0,1-2 Year,Yes,39503.0,26.0,108,0
7396856,Male,25,1,28.0,1,< 1 Year,No,69526.0,152.0,96,0
7292564,Female,79,1,28.0,0,1-2 Year,Yes,30093.0,26.0,168,0
10538249,Female,23,1,6.0,1,< 1 Year,No,31648.0,152.0,174,0
5489286,Female,63,1,28.0,0,1-2 Year,Yes,2630.0,160.0,89,0
2445679,Female,23,1,8.0,1,< 1 Year,No,48814.0,152.0,153,0
8115960,Male,39,1,28.0,0,1-2 Year,Yes,33882.0,26.0,99,0
10219536,Female,50,1,47.0,1,1-2 Year,No,45008.0,16.0,171,0
2577948,Male,24,1,33.0,1,< 1 Year,No,34371.0,152.0,287,0
2059153,Female,50,1,28.0,0,> 2 Years,Yes,45356.0,26.0,233,0
5822436,Male,65,1,47.0,1,1-2 Year,No,26846.0,26.0,246,0
7218150,Male,46,1,28.0,0,1-2 Year,Yes,35206.0,124.0,158,0
8843867,Male,66,1,41.0,1,1-2 Year,No,47309.0,26.0,178,0
10936220,Female,48,1,33.0,0,> 2 Years,Yes,34935.0,26.0,74,0
